converted,ai_chat_engaged,service_enc,country_enc,hour_of_day,daily_request_volume,funnel_depth
0,0,3,3,9,1192.0,1
0,0,3,1,11,1322.0,3
0,0,3,2,8,1476.0,3
0,0,0,0,13,1153.0,1
1,1,4,0,8,918.0,2
1,1,4,3,13,856.0,2
0,0,3,1,9,1067.0,3
0,0,2,0,11,1267.0,2
0,0,0,0,19,1030.0,1
0,0,2,0,10,1323.0,1
0,0,0,0,15,1555.0,2
0,0,3,1,10,1140.0,1
0,0,3,0,13,1632.0,2
1,1,0,0,17,1227.0,3
0,0,3,0,11,1226.0,2
1,1,2,0,10,1284.0,3
0,0,3,0,9,1218.0,1
0,0,2,1,11,1128.0,2
0,0,3,4,14,1191.0,3
1,1,0,1,18,1347.0,3
0,0,2,1,18,1331.0,2
0,0,2,0,19,1307.0,1
1,0,4,2,9,882.0,2
1,0,0,4,19,1347.0,3
1,1,0,0,20,1357.0,3
1,0,0,0,8,1102.0,3
1,1,3,0,19,1385.0,4
0,0,2,4,12,1272.0,1
0,0,2,0,16,1253.0,2
0,0,4,0,8,918.0,1
1,1,0,4,18,1460.0,3
0,0,3,2,11,1385.0,1
0,0,4,3,10,895.0,1
0,0,3,4,10,1609.0,1
0,0,3,2,15,1623.0,1
0,0,3,0,14,1187.0,1
0,0,3,2,11,1448.0,1
0,0,3,1,12,1419.0,1
0,0,2,2,15,1128.0,2
0,0,2,1,10,1331.0,1
0,0,2,2,13,1256.0,2
0,0,2,2,15,1314.0,1
0,0,2,2,5,1272.0,1
0,0,3,1,14,1145.0,2
1,0,4,2,17,944.0,2
0,0,2,1,14,1204.0,2
0,0,4,0,15,908.0,1
0,0,0,2,15,1514.0,1
0,0,2,1,12,1206.0,2
1,0,2,0,9,1238.0,3
0,0,4,4,15,961.0,1
0,0,3,1,17,1203.0,2
0,0,2,0,14,1312.0,2
1,1,2,0,20,1271.0,3
0,0,2,0,12,1243.0,1
1,1,0,0,16,796.0,3
1,0,2,0,10,1316.0,3
0,0,3,0,13,1632.0,2
0,0,0,0,10,934.0,2
1,1,4,4,11,939.0,2
1,1,2,0,13,1276.0,3
1,0,0,4,17,1215.0,3
1,0,2,2,10,1257.0,3
0,0,3,0,20,1145.0,1
0,0,4,0,19,965.0,1
0,0,0,3,19,1129.0,1
0,0,2,2,20,1267.0,2
1,0,2,0,12,1267.0,3
1,0,4,0,16,929.0,2
1,0,4,3,15,898.0,2
1,1,0,0,9,1102.0,3
0,0,0,0,9,778.0,2
0,0,3,0,6,1207.0,1
0,0,3,4,11,1268.0,3
0,1,2,2,11,1312.0,2
0,0,3,0,13,1632.0,1
1,1,0,4,17,1357.0,3
0,0,0,1,15,1482.0,1
1,1,0,0,15,1396.0,3
0,0,0,0,16,1485.0,2
0,0,4,0,22,925.0,1
1,0,4,4,8,939.0,2
1,1,4,3,19,686.0,2
0,0,4,0,9,918.0,1
1,0,4,0,18,993.0,2
1,1,0,1,11,1621.0,3
1,0,4,3,11,1015.0,2
0,0,4,0,9,900.0,1
0,1,2,2,13,1206.0,2
0,0,3,2,2,1268.0,1
0,0,2,2,12,1286.0,1
0,0,2,2,17,1226.0,1
1,0,2,0,11,1314.0,3
0,0,0,4,16,1485.0,2
0,0,3,2,14,1231.0,1
0,0,0,0,13,1240.0,2
0,0,0,0,20,950.0,1
0,0,0,0,10,805.0,1
0,0,2,0,14,1232.0,1
0,0,3,0,18,1284.0,1
0,0,0,0,10,1485.0,1
1,0,4,3,16,918.0,2
0,0,0,0,19,934.0,2
0,0,2,0,14,1256.0,1
0,0,3,2,9,1419.0,2
0,0,3,4,9,1623.0,2
0,0,0,4,4,1570.0,1
0,1,3,1,16,1381.0,3
0,0,0,0,16,1153.0,2
0,0,2,2,19,1189.0,1
1,0,3,0,11,1192.0,4
0,1,0,0,10,1460.0,2
0,0,1,3,14,168.0,1
0,1,0,0,11,1215.0,2
0,0,4,2,12,908.0,1
0,0,4,0,15,953.0,1
1,0,0,4,10,1184.0,3
0,0,4,2,21,925.0,1
1,0,0,0,15,1102.0,3
0,0,2,0,13,1255.0,1
0,0,4,3,16,973.0,1
0,0,0,2,10,1342.0,1
0,0,2,3,21,1232.0,1
0,0,3,0,14,1631.0,2
0,0,3,0,17,1145.0,1
0,0,2,2,11,1270.0,1
0,0,3,0,10,1218.0,1
0,0,4,0,9,914.0,1
1,0,4,1,14,869.0,2
0,0,3,0,11,1322.0,1
0,0,3,0,19,1454.0,1
0,0,3,2,8,1535.0,3
0,0,0,0,21,1514.0,1
0,0,4,4,13,886.0,1
1,0,0,0,12,1197.0,3
0,0,2,3,11,1225.0,1
0,0,1,2,11,181.0,2
1,0,0,3,12,1153.0,3
0,0,4,3,13,886.0,1
0,0,4,3,17,918.0,1
0,1,0,0,7,1025.0,2
0,0,2,4,12,1308.0,1
0,0,3,0,0,1555.0,1
0,0,4,4,14,922.0,1
0,0,0,2,16,1485.0,2
0,0,2,1,11,1244.0,1
0,0,0,2,14,1555.0,2
1,1,0,0,12,1153.0,3
0,0,0,3,7,1396.0,2
0,0,3,0,8,1528.0,1
0,0,2,0,21,1225.0,2
0,0,2,2,18,1283.0,2
0,0,2,1,9,1208.0,1
1,0,4,4,15,900.0,2
0,0,2,4,17,1265.0,1
1,1,2,2,14,1248.0,3
0,0,2,0,11,1340.0,2
0,0,2,3,13,1287.0,1
0,0,3,0,19,1164.0,1
0,0,3,2,16,1268.0,1
0,0,0,0,9,1215.0,1
0,0,3,2,10,1481.0,3
0,1,2,4,18,1308.0,2
0,0,4,3,16,926.0,1
0,0,2,3,19,1270.0,2
0,0,2,2,12,1316.0,1
0,0,0,0,10,1215.0,1
0,0,2,0,3,1208.0,2
0,0,0,0,18,920.0,2
0,0,3,4,11,1203.0,1
0,0,2,2,14,1208.0,2
0,0,2,0,10,1331.0,2
0,1,3,2,19,1535.0,1
0,0,1,0,17,168.0,1
0,0,3,2,17,1401.0,1
1,0,4,2,19,903.0,2
0,0,3,0,14,1424.0,1
0,0,3,3,3,1481.0,1
1,0,0,0,12,1059.0,3
1,1,0,3,5,1302.0,3
0,0,0,3,15,1184.0,2
0,0,2,2,16,1331.0,2
0,0,2,2,10,1253.0,2
0,0,2,0,9,1252.0,2
0,0,3,0,9,1140.0,2
0,0,2,4,12,1284.0,2
1,0,0,1,12,1150.0,3
1,0,3,1,11,1392.0,4
0,0,2,2,16,1261.0,1
1,0,4,0,14,1008.0,2
0,0,4,0,17,914.0,1
0,0,4,4,20,886.0,1
1,1,0,0,9,1479.0,3
0,0,3,3,12,1528.0,1
0,0,2,2,17,1255.0,1
0,0,0,2,9,1093.0,2
0,1,3,0,13,1525.0,1
1,0,4,3,11,865.0,2
0,0,0,2,17,1479.0,2
0,0,0,0,9,1621.0,2
0,0,2,2,3,1256.0,1
0,0,0,2,10,1353.0,2
0,0,0,3,10,1342.0,2
0,0,0,4,21,1485.0,2
0,0,2,4,16,1206.0,1
0,0,1,1,18,192.0,1
1,0,0,3,11,1621.0,3
0,0,3,2,14,1059.0,1
1,0,0,3,9,1458.0,3
0,0,0,2,17,1396.0,2
0,1,2,0,8,1226.0,2
0,0,0,0,20,1396.0,2
0,0,2,0,12,1255.0,2
0,0,2,2,17,1272.0,2
0,1,3,0,6,1096.0,2
0,0,3,0,9,1392.0,2
0,0,2,1,17,1253.0,1
0,0,3,0,10,1424.0,3
1,0,0,0,12,1347.0,3
0,0,3,3,12,1454.0,1
0,0,2,2,11,1307.0,2
0,0,1,3,21,1319.0,2
0,1,0,4,19,1202.0,2
0,0,4,4,13,929.0,1
1,0,0,2,19,1621.0,3
0,1,3,2,10,1268.0,3
0,0,2,4,14,1189.0,1
0,0,4,4,10,882.0,1
0,0,3,2,16,1268.0,1
1,1,4,0,10,918.0,2
0,0,3,4,16,1632.0,2
0,0,2,2,11,1167.0,1
0,0,2,3,10,1194.0,1
0,1,3,0,11,1535.0,2
0,0,4,4,9,908.0,1
0,0,0,2,17,1458.0,1
0,0,3,4,10,1187.0,2
0,0,3,1,11,1469.0,1
0,0,0,0,11,796.0,1
1,1,4,3,10,840.0,2
0,0,0,2,22,1102.0,2
0,0,1,0,13,1319.0,2
0,0,0,4,15,1102.0,2
0,0,1,2,14,1311.0,1
0,0,4,3,12,904.0,1
0,0,2,0,15,1255.0,2
1,0,0,4,10,1485.0,3
0,1,3,2,9,1528.0,1
0,0,0,0,18,920.0,2
0,0,0,3,20,1215.0,1
0,0,2,0,14,1226.0,2
0,0,3,4,11,1056.0,2
0,0,4,3,10,903.0,1
0,0,0,2,16,1308.0,2
0,0,2,0,17,1222.0,1
1,0,4,3,14,686.0,2
0,1,2,2,19,1286.0,2
0,0,0,0,12,1463.0,1
0,0,3,1,15,1455.0,1
0,0,3,0,9,1299.0,2
0,0,3,2,9,1631.0,3
1,0,1,0,13,170.0,3
0,0,1,2,15,169.0,2
1,0,2,3,15,1267.0,3
1,1,0,0,7,1302.0,3
0,0,2,2,14,1267.0,1
0,0,3,3,18,1385.0,1
0,0,3,0,15,1476.0,3
0,0,3,0,22,1059.0,1
0,0,0,0,15,1621.0,2
0,0,3,2,8,1455.0,1
0,0,0,0,17,1197.0,1
0,0,2,4,12,1232.0,2
0,0,4,4,12,993.0,1
1,1,4,3,11,939.0,2
0,0,1,4,11,202.0,2
0,0,3,0,22,1449.0,2
0,0,2,2,16,1255.0,2
0,1,0,0,15,1129.0,2
0,0,0,2,13,1570.0,2
0,0,0,0,23,1396.0,2
0,0,2,0,9,1314.0,1
1,1,4,4,9,895.0,2
0,0,3,1,16,1226.0,2
0,0,2,3,20,1314.0,1
0,0,2,0,18,1308.0,1
1,0,0,0,1,1353.0,3
1,1,0,3,15,1720.0,3
0,0,2,4,9,1311.0,1
0,0,1,2,11,1350.0,1
1,0,2,0,19,1194.0,3
0,0,2,2,12,1227.0,2
0,0,2,2,15,976.0,2
0,0,1,2,7,1311.0,1
0,0,2,2,13,1283.0,1
1,0,2,2,15,1194.0,3
0,0,4,0,10,965.0,1
0,0,3,2,15,1189.0,2
0,0,0,3,21,1344.0,1
0,0,4,0,15,918.0,1
0,0,2,2,6,1270.0,2
1,1,0,4,10,1403.0,3
0,0,2,2,18,1222.0,2
0,0,1,0,8,164.0,1
0,0,3,2,14,1401.0,2
0,0,0,0,6,1514.0,1
1,0,1,0,15,172.0,3
0,0,2,2,11,1256.0,2
0,0,0,2,18,1535.0,2
0,0,1,2,10,1319.0,1
0,0,4,0,17,908.0,1
0,0,0,0,20,1035.0,2
1,0,4,0,14,894.0,2
0,0,0,0,11,1035.0,1
0,0,3,0,16,1381.0,1
0,0,0,3,8,1176.0,1
0,0,4,2,20,914.0,1
1,0,4,0,9,856.0,2
0,1,3,3,18,1231.0,3
0,0,0,1,14,1479.0,2
0,0,3,1,18,1303.0,3
0,0,4,0,9,870.0,1
0,1,2,4,12,1340.0,2
0,0,3,3,8,1268.0,1
0,0,2,0,14,1222.0,2
0,0,0,0,14,1059.0,1
0,0,0,4,14,1458.0,2
0,0,0,4,15,1570.0,1
0,0,0,3,15,1286.0,1
0,0,2,0,17,1244.0,1
0,0,0,1,10,1059.0,2
0,1,3,1,11,1448.0,3
1,0,2,2,11,976.0,3
0,0,3,0,12,1535.0,2
0,0,4,0,13,687.0,1
0,0,4,0,12,686.0,1
0,0,4,0,10,973.0,1
0,0,0,0,10,1517.0,1
0,0,2,2,12,1261.0,2
0,0,0,4,22,1482.0,2
0,1,2,0,8,1238.0,2
0,0,2,0,13,1265.0,1
0,0,2,2,18,1252.0,2
0,0,0,0,16,909.0,2
0,1,2,2,10,1276.0,2
0,0,0,0,11,1403.0,2
0,0,3,0,11,1203.0,1
0,0,2,2,21,1265.0,1
1,0,3,2,12,1638.0,4
0,0,2,2,12,915.0,2
0,0,0,2,15,1108.0,2
1,0,4,4,10,865.0,2
0,1,3,2,17,1555.0,2
0,0,4,4,13,944.0,1
0,0,2,4,11,1251.0,1
0,0,2,0,10,1261.0,2
0,0,2,2,12,1206.0,2
0,0,0,2,12,1108.0,2
0,0,2,2,15,1243.0,1
0,1,0,4,13,1030.0,2
0,0,4,4,14,895.0,1
0,0,3,0,15,1481.0,3
0,0,0,2,7,1215.0,2
0,0,4,0,9,882.0,1
0,0,2,0,9,1189.0,1
0,0,1,3,15,178.0,1
0,0,2,0,9,1255.0,1
0,0,3,1,21,1145.0,1
0,0,2,0,9,1265.0,1
0,0,2,2,19,1128.0,2
0,1,2,1,12,1248.0,2
0,0,0,2,17,1479.0,2
0,0,2,4,8,1206.0,1
0,0,3,1,16,1638.0,3
0,0,2,4,17,1189.0,1
0,0,3,2,11,1207.0,1
0,0,2,0,8,1208.0,1
0,0,0,0,11,1215.0,1
0,0,3,2,7,1381.0,2
0,0,0,0,20,1197.0,1
0,0,0,0,10,1458.0,2
0,1,4,0,9,962.0,1
0,0,2,0,17,962.0,1
0,0,3,0,14,1638.0,3
0,0,4,0,10,914.0,1
0,0,1,0,14,170.0,1
0,0,3,3,15,1132.0,1
1,1,2,2,5,1271.0,3
0,0,4,0,15,929.0,1
1,0,4,0,18,914.0,2
0,0,3,2,12,1059.0,2
0,0,2,3,10,1283.0,2
0,0,0,2,14,912.0,1
0,0,2,2,22,1206.0,2
0,0,4,0,17,1015.0,1
0,0,3,0,9,1495.0,3
0,0,0,0,14,1560.0,1
0,0,3,0,11,1638.0,2
0,0,2,2,9,1272.0,2
0,0,3,2,8,1142.0,1
0,0,0,0,12,1396.0,1
0,0,3,4,17,1299.0,1
0,0,0,1,16,1197.0,1
0,1,3,1,10,1525.0,3
0,0,3,0,14,1528.0,2
0,0,3,2,16,1629.0,1
0,0,4,2,14,856.0,1
0,1,0,0,11,1401.0,2
0,0,0,3,9,1153.0,1
0,0,3,1,9,1392.0,1
0,0,3,2,10,1195.0,1
0,0,2,0,15,1232.0,1
0,0,2,0,10,976.0,2
0,0,2,0,19,1308.0,1
0,0,3,0,12,1623.0,1
0,0,2,0,13,1254.0,2
1,1,4,4,16,898.0,2
0,0,3,4,10,1164.0,3
0,0,3,2,16,1528.0,2
1,0,0,0,7,1102.0,3
0,0,2,2,18,1189.0,2
0,0,0,4,10,1308.0,2
0,0,2,3,21,1194.0,1
0,0,3,2,16,1638.0,1
0,0,2,2,11,1270.0,2
1,0,4,0,11,687.0,2
1,0,4,3,14,914.0,2
0,0,4,3,11,899.0,1
0,0,3,4,9,1392.0,1
0,1,3,2,7,1528.0,3
0,0,3,0,10,1051.0,3
0,0,3,2,20,1051.0,1
1,1,0,0,13,1202.0,3
0,0,2,0,10,1308.0,2
0,1,0,2,10,1514.0,2
0,0,2,2,17,1232.0,2
0,0,4,0,9,965.0,1
0,0,4,3,19,908.0,1
1,1,0,2,8,912.0,3
1,1,0,2,12,950.0,3
0,0,3,3,15,1056.0,2
0,0,0,0,10,1396.0,1
0,0,0,0,10,1176.0,2
0,0,4,0,12,953.0,1
0,0,0,2,16,771.0,2
1,0,4,3,14,895.0,2
1,0,0,3,19,1396.0,3
0,0,3,0,6,1299.0,3
0,0,3,0,15,1192.0,1
0,0,4,4,12,914.0,1
0,1,4,4,11,929.0,1
0,0,3,0,14,1132.0,1
0,0,3,4,14,1638.0,2
0,0,2,4,17,1308.0,2
0,1,3,0,8,1231.0,3
0,0,3,3,12,1189.0,2
0,0,3,2,16,1161.0,2
0,0,0,3,17,1401.0,1
0,0,2,0,14,1254.0,2
0,0,3,3,9,1476.0,1
0,0,2,2,9,1312.0,1
0,1,2,0,10,1271.0,1
1,1,0,0,15,1240.0,3
0,0,3,2,22,1142.0,2
0,0,2,0,11,1272.0,2
1,0,4,4,14,953.0,2
0,0,3,2,15,1207.0,2
0,1,0,0,15,1281.0,2
0,0,4,1,14,958.0,1
0,0,2,4,10,1189.0,1
0,0,1,0,17,130.0,2
0,0,1,0,13,1353.0,2
0,0,3,0,14,1203.0,2
0,0,3,0,16,1609.0,1
0,0,3,0,16,1218.0,3
1,0,0,0,9,1535.0,3
1,0,4,0,7,895.0,2
1,0,4,2,17,910.0,2
0,0,4,4,14,677.0,1
0,0,4,3,16,687.0,1
0,0,1,2,16,1353.0,2
1,0,2,0,10,1267.0,3
0,0,0,0,22,920.0,2
0,0,3,3,14,1067.0,1
1,0,2,2,12,1314.0,3
1,1,1,0,15,179.0,3
0,0,0,0,15,1327.0,2
1,0,4,3,17,851.0,2
0,0,2,0,15,1340.0,2
0,0,3,0,10,1392.0,1
0,0,3,0,18,1455.0,1
0,0,3,3,14,1528.0,3
0,0,1,1,14,173.0,2
0,0,3,3,15,1449.0,1
0,0,2,4,11,1233.0,2
0,0,2,2,18,1233.0,1
1,0,1,3,16,160.0,3
1,0,2,0,10,1308.0,3
0,0,0,3,21,1302.0,1
0,0,3,0,16,1385.0,1
0,0,0,0,19,1240.0,1
0,0,0,0,16,1240.0,1
0,0,2,1,13,1284.0,1
1,0,0,0,9,930.0,3
0,0,3,0,12,1226.0,1
0,1,0,0,14,1344.0,2
0,1,2,0,19,1308.0,2
0,1,3,2,13,1632.0,2
1,0,0,3,12,1435.0,3
0,0,2,2,12,1292.0,1
0,0,3,2,11,1609.0,2
1,0,2,0,9,1254.0,3
0,0,2,2,16,1244.0,2
0,0,3,0,9,1268.0,1
0,0,3,0,11,1481.0,3
0,0,0,4,16,1286.0,2
1,1,0,0,12,778.0,3
0,0,0,4,8,1240.0,1
1,0,2,3,18,1256.0,3
1,0,0,0,10,1261.0,3
0,0,4,0,9,861.0,1
0,1,4,0,19,918.0,1
0,0,0,4,6,1308.0,2
0,0,4,0,11,1008.0,1
1,1,0,2,10,1479.0,3
0,0,2,2,16,1323.0,1
0,0,0,0,14,1327.0,2
1,1,3,2,14,1051.0,4
0,0,0,2,9,1517.0,2
0,0,3,1,19,1535.0,1
1,1,4,0,13,918.0,2
0,0,4,0,11,686.0,1
0,0,3,0,21,1356.0,1
1,1,0,2,9,1129.0,3
1,0,4,4,9,686.0,2
0,0,0,2,1,1403.0,1
1,0,4,4,13,993.0,2
0,0,1,1,14,191.0,2
0,0,1,3,12,170.0,1
0,0,3,2,16,1203.0,1
0,0,4,4,12,930.0,1
1,1,2,0,12,1255.0,3
0,0,4,0,22,903.0,1
0,0,3,0,8,1231.0,2
0,0,3,0,15,1303.0,1
0,0,2,3,11,1257.0,2
0,0,1,2,9,177.0,1
1,1,4,3,13,900.0,2
0,0,2,0,16,1244.0,1
1,1,4,4,10,900.0,2
0,0,2,2,13,1252.0,2
1,1,3,3,14,1268.0,4
0,0,3,3,11,1356.0,2
0,0,3,0,16,1322.0,1
1,1,0,3,15,1535.0,3
0,1,2,2,14,1128.0,1
0,0,1,1,14,1311.0,2
0,0,0,4,12,1435.0,2
0,0,2,2,21,1267.0,2
0,0,4,0,9,929.0,1
0,0,2,3,18,962.0,1
0,0,2,2,20,1232.0,2
0,0,4,2,10,922.0,1
0,0,2,0,17,1272.0,2
0,0,2,4,10,1284.0,2
0,0,2,3,7,1251.0,2
0,0,2,2,10,1276.0,1
0,0,0,0,18,1302.0,2
0,0,0,3,9,1308.0,2
1,0,4,4,9,908.0,2
0,0,3,0,18,1164.0,2
1,1,4,3,9,908.0,2
0,0,1,0,13,1353.0,2
0,0,3,0,21,1303.0,1
0,0,2,1,16,1257.0,2
0,0,4,3,15,918.0,1
0,0,0,0,13,1176.0,2
0,0,3,1,15,1632.0,2
0,0,3,1,14,1449.0,2
0,1,4,4,17,903.0,1
0,0,1,0,17,160.0,1
0,0,2,0,18,1276.0,1
0,0,1,3,9,184.0,2
0,0,0,0,15,1030.0,2
1,0,4,2,16,898.0,2
1,0,2,0,17,1276.0,3
0,0,0,0,9,1308.0,1
0,0,0,0,14,1720.0,2
0,0,0,0,9,1227.0,1
0,0,2,4,5,923.0,2
0,0,2,2,18,1287.0,1
0,0,2,0,10,1189.0,2
1,0,4,0,20,914.0,2
0,0,0,4,10,1344.0,1
0,0,3,0,16,1059.0,2
0,0,3,2,15,1638.0,1
0,0,4,2,16,921.0,1
0,0,0,3,17,1059.0,2
0,0,3,0,19,1419.0,2
0,1,2,2,16,1248.0,2
0,0,3,2,21,1145.0,2
0,0,4,0,12,914.0,1
0,0,0,0,18,1396.0,2
0,0,2,0,13,1253.0,2
1,0,0,4,9,796.0,3
0,0,3,2,13,1218.0,1
0,0,3,3,9,1454.0,2
0,0,2,2,16,1340.0,2
0,0,3,4,11,1601.0,1
1,1,4,4,9,930.0,2
0,0,2,2,14,1292.0,1
0,0,3,1,21,1609.0,1
0,0,3,0,17,1132.0,1
0,0,0,2,16,1535.0,1
0,0,0,0,18,771.0,2
0,0,4,2,19,886.0,1
0,0,4,3,14,870.0,1
1,1,0,0,10,1560.0,3
1,0,2,0,14,1255.0,3
1,0,2,4,14,1233.0,3
0,0,4,0,9,993.0,1
0,0,0,0,13,1720.0,1
1,0,0,0,15,1150.0,3
0,0,0,0,13,920.0,2
0,0,0,0,14,1479.0,2
0,0,2,0,15,1314.0,2
0,0,3,3,14,1322.0,1
0,0,2,2,17,1189.0,2
1,0,4,2,15,900.0,2
0,0,2,2,8,1181.0,2
0,0,3,3,7,1448.0,3
0,1,4,0,14,993.0,1
1,1,0,4,9,1030.0,3
1,1,0,2,18,778.0,3
0,0,2,2,13,1194.0,2
0,0,2,1,13,1181.0,1
0,0,2,3,9,1226.0,1
1,0,0,0,12,1184.0,3
0,0,3,0,15,1629.0,3
0,0,0,2,10,1308.0,1
0,0,3,0,14,1381.0,2
1,1,0,0,20,1396.0,3
0,0,4,4,14,875.0,1
0,0,3,3,10,1449.0,3
1,1,3,4,13,1059.0,4
1,0,1,3,18,1350.0,3
0,0,0,0,18,912.0,1
1,0,4,0,12,886.0,2
0,0,3,0,8,1481.0,1
0,1,2,0,0,1252.0,1
1,0,0,3,10,926.0,3
0,0,2,2,21,1316.0,2
0,0,2,2,18,1323.0,2
0,0,2,3,16,1308.0,2
0,0,0,0,18,1482.0,2
0,0,0,2,12,1621.0,1
0,0,4,4,6,914.0,1
1,1,2,0,15,1311.0,3
0,0,0,2,21,1482.0,2
0,0,2,2,7,1206.0,1
0,0,1,2,15,1319.0,2
0,0,3,3,13,1392.0,1
1,0,4,2,11,856.0,2
0,1,2,0,13,1252.0,2
0,0,0,3,11,1153.0,2
0,0,2,0,8,1226.0,1
0,0,2,0,8,1267.0,2
0,0,3,1,8,1218.0,1
0,0,3,2,12,1481.0,2
0,0,2,2,11,1286.0,2
0,0,3,2,17,1142.0,2
1,0,4,3,8,944.0,2
1,1,2,0,10,1270.0,3
0,0,3,0,7,1528.0,1
0,0,2,3,13,1286.0,1
1,0,4,0,14,904.0,2
0,0,0,2,10,1176.0,1
0,0,0,3,15,912.0,2
0,0,1,4,9,176.0,2
0,1,3,3,22,1164.0,3
1,1,2,0,16,1233.0,3
0,0,3,4,0,1381.0,1
0,0,4,1,16,895.0,1
0,1,0,0,16,1153.0,2
0,0,0,0,19,1357.0,2
0,0,2,4,10,1189.0,1
1,0,4,3,13,915.0,2
0,0,2,1,17,1316.0,2
1,1,4,0,13,978.0,2
0,1,0,1,13,1479.0,2
1,1,2,0,7,1312.0,3
1,0,4,0,17,840.0,2
0,1,0,4,14,1460.0,2
1,1,0,2,10,1030.0,3
0,0,4,0,12,903.0,1
0,0,4,4,11,961.0,1
0,0,2,3,11,1311.0,1
0,0,0,4,18,1281.0,2
1,0,4,0,15,886.0,2
0,0,3,0,8,1056.0,1
0,0,3,0,19,1059.0,2
0,0,3,0,9,1187.0,2
0,0,4,4,22,895.0,1
1,0,4,0,6,686.0,2
1,0,0,2,9,1281.0,3
0,0,2,2,11,1286.0,1
0,0,3,3,17,1303.0,1
0,0,2,1,10,1272.0,2
0,0,0,2,18,1153.0,1
0,0,0,0,23,1035.0,1
0,0,2,0,18,1276.0,2
0,0,0,2,10,920.0,1
0,0,2,0,10,1331.0,2
0,0,2,1,16,1331.0,2
0,0,2,2,15,976.0,1
1,0,4,0,15,965.0,2
1,0,4,0,11,865.0,2
0,0,0,0,14,1227.0,2
0,0,3,3,22,1191.0,1
0,0,0,0,17,1357.0,2
1,0,2,0,11,1194.0,3
0,1,3,2,9,1555.0,1
0,0,0,2,10,1403.0,1
0,0,2,3,17,1307.0,1
0,0,4,0,14,886.0,1
0,0,2,0,15,1261.0,1
0,0,4,4,12,895.0,1
0,0,1,0,9,1350.0,2
0,0,0,2,9,1517.0,2
0,1,3,1,10,1401.0,2
1,1,4,0,19,840.0,2
0,0,3,4,23,1059.0,1
0,0,0,4,8,1401.0,1
0,0,3,4,5,1528.0,1
1,0,0,0,11,1621.0,3
1,1,0,0,13,1514.0,3
0,0,4,4,13,914.0,1
0,0,0,4,13,1621.0,1
0,0,0,3,8,778.0,1
0,0,1,1,2,181.0,1
0,0,4,2,13,898.0,1
0,0,3,4,17,1638.0,2
0,0,1,3,6,177.0,2
1,1,0,3,20,1302.0,3
0,0,4,3,15,953.0,1
1,0,2,0,15,1267.0,3
0,0,0,4,20,1102.0,1
1,0,4,3,11,915.0,2
0,0,3,2,15,1638.0,1
1,0,4,0,12,869.0,2
0,0,2,2,8,915.0,2
0,0,4,0,14,962.0,1
0,0,2,2,21,976.0,1
0,0,3,0,11,1632.0,1
0,0,3,2,15,1392.0,2
0,1,0,0,12,1460.0,2
0,0,3,2,11,1286.0,2
0,0,0,0,12,1621.0,2
0,0,0,0,15,1353.0,2
0,0,2,2,11,1323.0,1
0,0,3,3,16,1051.0,1
0,0,4,1,18,915.0,1
1,0,2,2,11,1128.0,3
0,0,3,0,15,1631.0,2
0,0,2,3,20,1128.0,1
0,0,3,0,10,1286.0,1
0,0,4,3,14,861.0,1
0,0,3,4,8,1140.0,2
0,0,2,2,10,1267.0,1
0,0,3,3,10,1140.0,3
0,0,0,2,14,1621.0,1
1,1,0,0,10,1517.0,3
0,0,3,0,14,1218.0,1
0,1,3,2,16,1192.0,2
1,0,4,1,13,886.0,2
1,0,4,4,9,875.0,2
1,1,4,0,15,851.0,2
0,0,3,0,15,1207.0,1
0,0,4,0,17,900.0,1
0,0,4,0,17,902.0,1
1,0,4,0,14,882.0,2
0,0,0,0,15,1555.0,2
1,0,4,3,11,910.0,2
0,0,3,0,14,1284.0,2
0,0,4,4,14,962.0,1
0,0,3,3,7,1638.0,1
0,0,4,4,13,962.0,1
0,1,1,0,12,172.0,2
0,0,2,3,11,1265.0,1
0,0,0,0,13,1621.0,1
0,1,3,2,13,1192.0,2
1,0,3,1,12,1525.0,4
0,0,0,1,11,1435.0,2
0,0,3,2,9,1638.0,1
0,0,2,2,9,1204.0,2
0,0,0,0,13,805.0,2
0,0,2,0,7,1261.0,2
0,0,2,2,15,1194.0,1
0,1,3,2,8,1385.0,1
0,0,2,0,17,1286.0,2
0,0,3,0,16,1231.0,1
0,0,2,2,5,1208.0,1
1,1,2,0,12,1226.0,3
0,0,2,1,17,1292.0,2
0,0,0,4,14,1482.0,1
0,0,1,0,11,184.0,1
1,1,0,0,18,920.0,3
0,0,0,3,16,1396.0,2
0,0,1,1,10,1350.0,2
0,0,2,0,18,1243.0,2
0,1,3,2,9,1164.0,1
1,0,2,4,12,1189.0,3
0,0,3,0,9,1601.0,1
0,0,4,0,12,922.0,1
0,0,2,4,8,1311.0,1
0,0,2,2,8,1314.0,2
1,1,2,2,17,1307.0,3
0,0,4,0,19,922.0,1
0,0,4,0,18,908.0,1
0,0,0,0,17,1308.0,2
0,1,1,2,11,194.0,2
0,0,2,4,17,962.0,2
0,0,3,0,8,1145.0,1
0,0,2,2,11,1308.0,2
1,0,4,1,8,958.0,2
0,0,0,0,10,1460.0,1
0,0,2,0,16,1206.0,1
0,0,4,4,15,910.0,1
0,0,1,0,13,187.0,2
0,0,1,0,23,1311.0,1
0,0,0,3,16,1344.0,2
1,1,2,3,9,1189.0,3
1,0,0,1,11,1342.0,3
